number of adults,number of children,number of weekend nights,number of week nights,type of meal,car parking space,room type,lead time,market segment type,repeated,P-C,P-not-C,average price,special requests,booking status,reservation_month,reservation_dayofweek,total_nights,price_per_night,is_family,total_guests,weekend_share,previous_bookings,previous_cancel_ratio,has_special_requests,Booking_ID
2,0,2,3,Not Selected,0,Room_Type 1,171,Online,0,0,0,92.82,0,1,8,5,5,15.469999999999999,0,2,0.3333333333333333,0,0.0,0,INN15740
2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,158.0,1,1,8,5,1,79.0,0,2,0.0,0,0.0,1,INN15741
2,0,1,3,Meal Plan 1,0,Room_Type 4,13,Offline,0,0,0,52.5,0,0,12,3,4,10.5,0,2,0.2,0,0.0,0,INN15743
2,0,0,1,Meal Plan 1,0,Room_Type 1,122,Online,0,0,0,105.3,0,1,5,4,1,52.65,0,2,0.0,0,0.0,0,INN15744
1,0,0,1,Meal Plan 1,0,Room_Type 1,3,Corporate,0,0,0,80.0,0,1,2,6,1,40.0,0,1,0.0,0,0.0,0,INN15745
2,0,2,3,Meal Plan 1,0,Room_Type 1,294,Online,0,0,0,82.11,1,0,12,5,5,13.685,0,2,0.3333333333333333,0,0.0,1,INN15747
2,0,0,3,Not Selected,0,Room_Type 1,95,Online,0,0,0,81.5,0,0,3,4,3,20.375,0,2,0.0,0,0.0,0,INN15748
2,0,0,2,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,147.0,1,0,12,6,2,49.0,0,2,0.0,0,0.0,1,INN15749
2,0,0,1,Meal Plan 1,0,Room_Type 4,0,Online,0,0,0,155.0,1,0,10,5,1,77.5,0,2,0.0,0,0.0,1,INN15750
3,0,0,3,Meal Plan 1,0,Room_Type 1,79,Offline,0,0,0,105.0,0,0,12,4,3,26.25,0,3,0.0,0,0.0,0,INN15751
2,0,0,1,Not Selected,0,Room_Type 1,0,Online,0,0,0,114.0,2,0,10,4,1,57.0,0,2,0.0,0,0.0,1,INN15752
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,1,0,2,66.0,0,0,1,5,1,33.0,0,1,0.0,2,0.0,0,INN15753
2,0,2,5,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,76.5,0,1,7,4,7,9.5625,0,2,0.25,0,0.0,0,INN15754
1,0,1,3,Meal Plan 1,0,Room_Type 1,51,Online,0,0,0,90.0,0,1,11,5,4,18.0,0,1,0.2,0,0.0,0,INN15755
3,0,0,2,Meal Plan 1,0,Room_Type 4,69,Online,0,0,0,137.7,2,0,4,5,2,45.9,0,3,0.0,0,0.0,1,INN15756
2,0,2,1,Meal Plan 1,0,Room_Type 1,124,Online,0,0,0,114.3,0,1,8,1,3,28.575,0,2,0.5,0,0.0,0,INN15758
2,0,2,1,Meal Plan 1,1,Room_Type 1,192,Online,0,0,0,105.3,1,1,7,1,3,26.325,0,2,0.5,0,0.0,1,INN15762
2,1,1,4,Meal Plan 1,0,Room_Type 1,64,Online,0,0,0,119.17,2,0,4,2,5,19.861666666666668,1,3,0.16666666666666666,0,0.0,1,INN15763
2,0,2,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,90.0,2,0,8,1,4,18.0,0,2,0.4,0,0.0,1,INN15765
1,0,0,2,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,143.28,0,1,11,3,2,47.76,0,1,0.0,0,0.0,0,INN15766
2,0,0,2,Meal Plan 1,0,Room_Type 4,20,Online,0,0,0,174.0,1,0,9,6,2,58.0,0,2,0.0,0,0.0,1,INN15767
2,0,0,2,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,148.0,2,0,12,6,2,49.333333333333336,0,2,0.0,0,0.0,1,INN15768
2,0,1,2,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,145.67,2,0,9,6,3,36.4175,0,2,0.25,0,0.0,1,INN15769
2,0,2,1,Meal Plan 1,0,Room_Type 4,1,Offline,0,0,0,51.5,0,0,2,2,3,12.875,0,2,0.5,0,0.0,0,INN15771
2,1,2,5,Meal Plan 1,0,Room_Type 2,259,Online,0,0,0,73.41,3,0,12,4,7,9.17625,1,3,0.25,0,0.0,1,INN15773
2,0,2,3,Meal Plan 1,0,Room_Type 1,54,Offline,0,0,0,85.0,0,1,8,5,5,14.166666666666666,0,2,0.3333333333333333,0,0.0,0,INN15775
2,0,0,4,Meal Plan 1,0,Room_Type 4,54,Offline,0,0,0,60.0,0,0,11,5,4,12.0,0,2,0.0,0,0.0,0,INN15776
2,0,0,2,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,93.0,1,0,2,0,2,31.0,0,2,0.0,0,0.0,1,INN15778
2,0,0,2,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,120.0,0,0,6,5,2,40.0,0,2,0.0,0,0.0,0,INN15781
2,2,1,3,Meal Plan 1,0,Room_Type 6,195,Online,0,0,0,158.95,0,1,7,2,4,31.79,1,4,0.2,0,0.0,0,INN15782
2,0,1,0,Meal Plan 1,1,Room_Type 1,65,Corporate,1,0,5,87.0,0,0,12,1,1,43.5,0,2,0.5,5,0.0,0,INN15783
2,0,2,5,Meal Plan 1,0,Room_Type 4,176,Online,0,0,0,112.2,1,1,8,2,7,14.025,0,2,0.25,0,0.0,1,INN15784
1,0,1,2,Not Selected,0,Room_Type 1,36,Online,0,0,0,109.0,1,0,10,6,3,27.25,0,1,0.25,0,0.0,1,INN15786
2,0,0,2,Not Selected,0,Room_Type 1,180,Online,0,0,0,85.5,0,1,8,6,2,28.5,0,2,0.0,0,0.0,0,INN15787
1,0,0,1,Meal Plan 2,0,Room_Type 1,9,Online,0,0,0,0.0,0,0,4,4,1,0.0,0,1,0.0,0,0.0,0,INN15789
2,0,0,2,Meal Plan 1,0,Room_Type 4,2,Offline,0,0,0,72.25,2,0,10,0,2,24.083333333333332,0,2,0.0,0,0.0,1,INN15790
1,0,0,1,Meal Plan 1,0,Room_Type 1,8,Corporate,1,0,1,40.0,1,0,9,3,1,20.0,0,1,0.0,1,0.0,1,INN15791
1,0,0,1,Meal Plan 1,0,Room_Type 4,2,Corporate,1,0,3,110.0,1,0,10,5,1,55.0,0,1,0.0,3,0.0,1,INN15792
2,0,2,1,Meal Plan 1,0,Room_Type 1,27,Offline,0,0,0,66.0,0,0,3,1,3,16.5,0,2,0.5,0,0.0,0,INN15793
2,0,0,2,Meal Plan 1,0,Room_Type 5,14,Online,0,0,0,167.2,0,0,9,5,2,55.73333333333333,0,2,0.0,0,0.0,0,INN15796
2,0,0,1,Meal Plan 1,0,Room_Type 4,23,Online,0,0,0,140.4,0,1,5,0,1,70.2,0,2,0.0,0,0.0,0,INN15797
1,0,0,2,Meal Plan 1,0,Room_Type 1,6,Corporate,1,0,13,66.0,1,0,3,3,2,22.0,0,1,0.0,13,0.0,1,INN15799
2,0,0,1,Not Selected,0,Room_Type 1,43,Online,0,0,0,99.2,0,0,11,3,1,49.6,0,2,0.0,0,0.0,0,INN15801
1,0,1,0,Meal Plan 1,0,Room_Type 1,5,Corporate,1,0,8,65.0,1,0,7,2,1,32.5,0,1,0.5,8,0.0,1,INN15803
2,0,2,0,Meal Plan 1,0,Room_Type 4,30,Online,0,0,0,110.97,0,1,9,1,2,36.99,0,2,0.6666666666666666,0,0.0,0,INN15805
2,0,0,2,Meal Plan 1,0,Room_Type 4,14,Online,0,0,0,142.0,1,0,4,6,2,47.333333333333336,0,2,0.0,0,0.0,1,INN15806
2,0,0,2,Not Selected,0,Room_Type 1,45,Online,0,0,0,71.1,0,1,3,6,2,23.7,0,2,0.0,0,0.0,0,INN15807
2,0,2,2,Meal Plan 1,0,Room_Type 1,1,Online,0,0,0,96.3,0,0,8,6,4,19.259999999999998,0,2,0.4,0,0.0,0,INN15808
2,0,1,3,Meal Plan 1,0,Room_Type 1,107,Online,0,0,0,87.67,1,0,6,2,4,17.534,0,2,0.2,0,0.0,1,INN15809
1,0,0,1,Meal Plan 1,1,Room_Type 1,20,Corporate,1,0,2,67.0,0,0,10,5,1,33.5,0,1,0.0,2,0.0,0,INN15811
3,0,1,4,Meal Plan 1,1,Room_Type 4,77,Online,0,0,0,159.3,2,0,7,2,5,26.55,0,3,0.16666666666666666,0,0.0,1,INN15812
1,0,2,0,Meal Plan 2,0,Room_Type 1,386,Offline,0,0,0,90.0,0,0,10,1,2,30.0,0,1,0.6666666666666666,0,0.0,0,INN15813
2,0,0,1,Meal Plan 2,0,Room_Type 1,221,Offline,0,0,0,96.0,1,0,8,6,1,48.0,0,2,0.0,0,0.0,1,INN15816
3,0,2,5,Meal Plan 2,0,Room_Type 4,70,Online,0,0,0,167.45,1,0,12,0,7,20.93125,0,3,0.25,0,0.0,1,INN15817
3,0,1,0,Meal Plan 1,0,Room_Type 4,71,Online,0,0,0,151.2,2,0,10,1,1,75.6,0,3,0.5,0,0.0,1,INN15820
1,0,2,4,Meal Plan 1,0,Room_Type 1,107,Online,0,0,0,46.63,1,0,12,5,6,6.661428571428572,0,1,0.2857142857142857,0,0.0,1,INN15821
2,0,2,0,Meal Plan 1,0,Room_Type 1,11,Online,0,0,0,116.0,0,1,6,1,2,38.666666666666664,0,2,0.6666666666666666,0,0.0,0,INN15822
2,0,2,5,Not Selected,0,Room_Type 1,44,Online,0,0,0,66.29,1,0,2,2,7,8.28625,0,2,0.25,0,0.0,1,INN15823
2,0,0,4,Meal Plan 1,0,Room_Type 4,30,Online,0,0,0,96.9,1,1,11,3,4,19.380000000000003,0,2,0.0,0,0.0,1,INN15824
2,0,1,4,Meal Plan 1,0,Room_Type 1,72,Online,0,0,0,79.56,0,0,4,2,5,13.26,0,2,0.16666666666666666,0,0.0,0,INN15825
2,0,0,4,Meal Plan 1,0,Room_Type 4,123,Online,0,0,0,107.95,0,1,5,4,4,21.59,0,2,0.0,0,0.0,0,INN15826
3,0,2,5,Meal Plan 1,0,Room_Type 4,134,Online,0,0,0,132.48,0,1,8,2,7,16.56,0,3,0.25,0,0.0,0,INN15827
2,0,1,4,Not Selected,0,Room_Type 1,19,Online,0,0,0,111.4,0,1,4,2,5,18.566666666666666,0,2,0.16666666666666666,0,0.0,0,INN15828
2,0,0,4,Meal Plan 1,0,Room_Type 1,115,Online,0,0,0,77.18,1,0,8,4,4,15.436000000000002,0,2,0.0,0,0.0,1,INN15829
2,0,0,2,Meal Plan 1,0,Room_Type 1,5,Online,0,0,0,149.0,2,0,8,6,2,49.666666666666664,0,2,0.0,0,0.0,1,INN15830
1,0,2,3,Meal Plan 1,0,Room_Type 1,61,Online,0,0,0,155.52,3,0,11,1,5,25.92,0,1,0.3333333333333333,0,0.0,1,INN15831
1,0,0,3,Meal Plan 1,0,Room_Type 1,12,Online,0,0,0,130.0,2,0,10,3,3,32.5,0,1,0.0,0,0.0,1,INN15833
1,0,0,1,Meal Plan 1,1,Room_Type 1,2,Corporate,0,0,0,89.0,1,0,5,4,1,44.5,0,1,0.0,0,0.0,1,INN15834
1,0,0,1,Meal Plan 1,0,Room_Type 1,0,Corporate,0,0,0,65.0,0,0,12,4,1,32.5,0,1,0.0,0,0.0,0,INN15835
2,0,0,2,Meal Plan 1,0,Room_Type 1,104,Online,0,0,0,105.3,1,0,5,3,2,35.1,0,2,0.0,0,0.0,1,INN15837
2,0,0,2,Meal Plan 1,0,Room_Type 1,119,Online,0,0,0,114.3,1,0,8,3,2,38.1,0,2,0.0,0,0.0,1,INN15838
1,0,0,1,Meal Plan 1,0,Room_Type 4,1,Online,0,0,0,116.0,1,0,3,3,1,58.0,0,1,0.0,0,0.0,1,INN15841
2,0,1,3,Not Selected,0,Room_Type 1,32,Online,0,0,0,101.03,1,1,8,2,4,20.206,0,2,0.2,0,0.0,1,INN15842
2,0,2,1,Meal Plan 1,0,Room_Type 1,35,Offline,0,0,0,85.0,1,0,8,0,3,21.25,0,2,0.5,0,0.0,1,INN15843
2,0,0,2,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,177.5,1,0,8,3,2,59.166666666666664,0,2,0.0,0,0.0,1,INN15844
2,0,1,3,Meal Plan 2,0,Room_Type 1,282,Online,0,0,0,115.6,0,0,12,5,4,23.119999999999997,0,2,0.2,0,0.0,0,INN15845
1,0,0,1,Meal Plan 1,0,Room_Type 1,2,Corporate,1,1,6,67.0,1,0,12,4,1,33.5,0,1,0.0,7,0.125,1,INN15846
2,0,1,1,Not Selected,0,Room_Type 1,46,Online,0,0,0,107.1,0,1,4,2,2,35.699999999999996,0,2,0.3333333333333333,0,0.0,0,INN15847
2,0,1,0,Meal Plan 1,0,Room_Type 1,2,Online,0,0,0,109.0,0,0,8,2,1,54.5,0,2,0.5,0,0.0,0,INN15848
2,0,0,3,Meal Plan 1,0,Room_Type 1,96,Online,0,0,0,114.3,1,0,7,4,3,28.575,0,2,0.0,0,0.0,1,INN15849
1,0,2,3,Not Selected,0,Room_Type 1,38,Online,0,0,0,157.14,1,1,11,1,5,26.189999999999998,0,1,0.3333333333333333,0,0.0,1,INN15851
1,0,2,5,Not Selected,0,Room_Type 1,15,Online,0,0,0,65.2,1,0,2,6,7,8.15,0,1,0.25,0,0.0,1,INN15853
2,0,2,2,Not Selected,0,Room_Type 1,2,Online,0,0,0,80.75,2,0,11,1,4,16.15,0,2,0.4,0,0.0,1,INN15854
2,0,2,3,Meal Plan 1,0,Room_Type 1,3,Online,0,0,0,146.4,2,0,11,5,5,24.400000000000002,0,2,0.3333333333333333,0,0.0,1,INN15856
3,0,0,2,Meal Plan 1,0,Room_Type 4,141,Offline,0,0,0,115.61,1,0,5,4,2,38.53666666666667,0,3,0.0,0,0.0,1,INN15857
1,0,2,1,Not Selected,0,Room_Type 1,76,Online,0,0,0,94.0,0,0,7,1,3,23.5,0,1,0.5,0,0.0,0,INN15858
3,0,2,1,Meal Plan 1,0,Room_Type 4,41,Online,0,0,0,168.3,2,0,8,0,3,42.075,0,3,0.5,0,0.0,1,INN15859
2,0,2,2,Meal Plan 1,0,Room_Type 1,131,Online,0,0,0,86.9,1,0,10,6,4,17.380000000000003,0,2,0.4,0,0.0,1,INN15860
1,0,0,2,Meal Plan 1,0,Room_Type 4,57,Online,0,0,0,139.5,1,1,10,6,2,46.5,0,1,0.0,0,0.0,1,INN15861
3,0,2,1,Meal Plan 1,0,Room_Type 4,67,Online,0,0,0,128.7,1,1,4,1,3,32.175,0,3,0.5,0,0.0,1,INN15862
2,0,0,2,Not Selected,0,Room_Type 1,132,Online,0,0,0,79.2,0,0,11,6,2,26.400000000000002,0,2,0.0,0,0.0,0,INN15864
2,0,2,4,Meal Plan 1,0,Room_Type 1,120,Online,0,0,0,129.6,0,1,9,4,6,18.514285714285712,0,2,0.2857142857142857,0,0.0,0,INN15865
1,0,0,1,Meal Plan 1,1,Room_Type 1,7,Corporate,1,3,20,67.0,0,0,11,4,1,33.5,0,1,0.0,23,0.125,0,INN15866
2,0,1,2,Meal Plan 1,1,Room_Type 1,9,Online,0,0,0,159.0,2,0,8,2,3,39.75,0,2,0.25,0,0.0,1,INN15867
2,2,0,1,Meal Plan 1,0,Room_Type 7,116,Online,0,0,0,202.74,1,1,8,6,1,101.37,1,4,0.0,0,0.0,1,INN15868
2,0,2,1,Meal Plan 1,0,Room_Type 1,14,Offline,0,0,0,38.67,0,0,12,1,3,9.6675,0,2,0.5,0,0.0,0,INN15869
3,0,2,2,Meal Plan 1,0,Room_Type 4,10,Online,0,0,0,172.0,2,0,4,6,4,34.4,0,3,0.4,0,0.0,1,INN15870
2,0,2,3,Meal Plan 1,0,Room_Type 1,24,Offline,0,0,0,85.0,0,0,10,1,5,14.166666666666666,0,2,0.3333333333333333,0,0.0,0,INN15871
2,0,2,0,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,109.0,1,0,9,1,2,36.333333333333336,0,2,0.6666666666666666,0,0.0,1,INN15874
3,0,2,3,Meal Plan 1,0,Room_Type 1,77,Online,0,0,0,100.84,3,0,4,1,5,16.80666666666667,0,3,0.3333333333333333,0,0.0,1,INN15876
3,0,1,1,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,152.0,0,1,4,0,2,50.666666666666664,0,3,0.3333333333333333,0,0.0,0,INN15879
2,0,0,2,Not Selected,0,Room_Type 1,17,Online,0,0,0,88.0,0,1,11,6,2,29.333333333333332,0,2,0.0,0,0.0,0,INN15880
1,0,0,2,Not Selected,0,Room_Type 1,14,Online,0,0,0,134.75,1,0,11,3,2,44.916666666666664,0,1,0.0,0,0.0,1,INN15881
1,0,2,3,Meal Plan 2,0,Room_Type 1,137,Online,0,0,0,117.3,2,0,12,0,5,19.55,0,1,0.3333333333333333,0,0.0,1,INN15882
2,0,0,3,Not Selected,0,Room_Type 1,209,Online,0,0,0,98.1,1,1,10,4,3,24.525,0,2,0.0,0,0.0,1,INN15883
3,0,0,4,Meal Plan 1,0,Room_Type 4,74,Online,0,0,0,168.3,0,0,9,4,4,33.660000000000004,0,3,0.0,0,0.0,0,INN15885
2,0,2,5,Meal Plan 1,0,Room_Type 4,85,Online,0,0,0,97.02,2,0,4,5,7,12.1275,0,2,0.25,0,0.0,1,INN15888
2,0,0,3,Meal Plan 1,0,Room_Type 1,112,Online,0,0,0,94.81,1,0,9,5,3,23.7025,0,2,0.0,0,0.0,1,INN15889
2,0,2,0,Not Selected,0,Room_Type 1,35,Online,0,0,0,107.1,1,0,3,1,2,35.699999999999996,0,2,0.6666666666666666,0,0.0,1,INN15890
2,0,0,4,Meal Plan 1,0,Room_Type 1,147,Online,0,0,0,101.7,0,1,5,4,4,20.34,0,2,0.0,0,0.0,0,INN15891
2,0,0,2,Meal Plan 1,0,Room_Type 1,70,Offline,0,0,0,75.0,0,0,11,6,2,25.0,0,2,0.0,0,0.0,0,INN15892
1,0,1,0,Meal Plan 1,0,Room_Type 1,10,Corporate,1,0,9,65.0,1,0,6,2,1,32.5,0,1,0.5,9,0.0,1,INN15893
3,0,2,2,Meal Plan 1,0,Room_Type 4,103,Online,0,0,0,119.0,1,1,12,6,4,23.8,0,3,0.4,0,0.0,1,INN15895
2,0,2,1,Meal Plan 1,0,Room_Type 4,172,Offline,0,0,0,82.45,1,0,8,1,3,20.6125,0,2,0.5,0,0.0,1,INN15896
2,0,2,2,Meal Plan 1,0,Room_Type 1,73,Offline,0,0,0,80.75,0,0,4,0,4,16.15,0,2,0.4,0,0.0,0,INN15897
1,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,103.0,0,0,11,3,1,51.5,0,1,0.0,0,0.0,0,INN15899
2,0,1,5,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,170.0,1,0,8,3,6,24.285714285714285,0,2,0.14285714285714285,0,0.0,1,INN15902
2,0,0,2,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,87.0,1,0,12,0,2,29.0,0,2,0.0,0,0.0,1,INN15903
2,0,1,3,Meal Plan 1,0,Room_Type 1,66,Online,0,0,0,118.8,1,0,10,2,4,23.759999999999998,0,2,0.2,0,0.0,1,INN15904
2,0,2,1,Meal Plan 1,0,Room_Type 1,117,Offline,0,0,0,55.0,0,0,3,0,3,13.75,0,2,0.5,0,0.0,0,INN15909
2,0,0,1,Meal Plan 1,0,Room_Type 1,0,Online,0,0,0,207.0,1,0,8,3,1,103.5,0,2,0.0,0,0.0,1,INN15910
2,2,4,7,Meal Plan 1,0,Room_Type 6,16,Online,0,0,0,133.6,0,0,12,0,11,11.133333333333333,1,4,0.3333333333333333,0,0.0,0,INN15912
1,0,2,3,Meal Plan 1,0,Room_Type 1,115,Offline,0,0,0,75.0,0,0,2,1,5,12.5,0,1,0.3333333333333333,0,0.0,0,INN15913
2,2,2,2,Meal Plan 2,0,Room_Type 6,31,Online,0,0,0,237.75,0,0,12,0,4,47.55,1,4,0.4,0,0.0,0,INN15914
1,0,1,2,Meal Plan 1,0,Room_Type 1,14,Online,0,0,0,120.0,1,0,10,3,3,30.0,0,1,0.25,0,0.0,1,INN15915
1,0,0,1,Not Selected,0,Room_Type 1,12,Online,0,0,0,89.0,0,1,7,4,1,44.5,0,1,0.0,0,0.0,0,INN15916
2,0,0,1,Not Selected,0,Room_Type 1,46,Online,0,0,0,79.2,0,1,11,3,1,39.6,0,2,0.0,0,0.0,0,INN15917
2,0,2,4,Not Selected,0,Room_Type 1,66,Offline,0,0,0,85.0,0,0,5,5,6,12.142857142857142,0,2,0.2857142857142857,0,0.0,0,INN15919
1,0,0,5,Meal Plan 1,0,Room_Type 1,28,Online,0,0,0,74.8,0,1,12,3,5,12.466666666666667,0,1,0.0,0,0.0,0,INN15920
3,0,2,6,Meal Plan 1,0,Room_Type 1,132,Offline,0,0,0,96.9,1,0,7,3,8,10.766666666666667,0,3,0.2222222222222222,0,0.0,1,INN15921
2,0,1,2,Not Selected,0,Room_Type 1,61,Online,0,0,0,79.2,1,1,11,6,3,19.8,0,2,0.25,0,0.0,1,INN15923
2,1,1,2,Meal Plan 1,0,Room_Type 1,68,Online,0,0,0,136.3,1,0,10,2,3,34.075,1,3,0.25,0,0.0,1,INN15924
2,0,0,3,Meal Plan 1,0,Room_Type 4,172,Online,0,0,0,109.8,0,1,8,5,3,27.45,0,2,0.0,0,0.0,0,INN15925
2,0,0,4,Meal Plan 1,0,Room_Type 1,16,Offline,0,0,0,68.0,1,0,11,4,4,13.6,0,2,0.0,0,0.0,1,INN15927
2,0,2,1,Not Selected,0,Room_Type 1,108,Online,0,0,0,79.2,1,1,12,0,3,19.8,0,2,0.5,0,0.0,1,INN15929
2,2,0,4,Meal Plan 1,0,Room_Type 6,21,Online,0,0,0,175.95,2,0,6,4,4,35.19,1,4,0.0,0,0.0,1,INN15930
2,0,2,1,Meal Plan 1,0,Room_Type 1,57,Online,0,0,0,103.8,1,0,10,1,3,25.95,0,2,0.5,0,0.0,1,INN15932
1,0,0,3,Meal Plan 1,0,Room_Type 1,151,Offline,0,0,0,70.0,0,0,1,4,3,17.5,0,1,0.0,0,0.0,0,INN15934
1,0,0,1,Not Selected,0,Room_Type 1,37,Online,0,0,0,116.1,0,1,5,6,1,58.05,0,1,0.0,0,0.0,0,INN15936
2,0,2,3,Meal Plan 1,0,Room_Type 4,60,Online,0,0,0,84.45,0,0,3,0,5,14.075000000000001,0,2,0.3333333333333333,0,0.0,0,INN15939
1,0,1,3,Meal Plan 1,0,Room_Type 1,35,Online,0,0,0,174.25,1,0,11,2,4,34.85,0,1,0.2,0,0.0,1,INN15942
3,0,1,3,Meal Plan 1,0,Room_Type 1,100,Online,0,0,0,132.18,0,1,5,2,4,26.436,0,3,0.2,0,0.0,0,INN15943
1,0,0,1,Not Selected,0,Room_Type 1,1,Online,0,0,0,89.0,1,0,3,4,1,44.5,0,1,0.0,0,0.0,1,INN15944
2,0,0,3,Meal Plan 1,0,Room_Type 6,21,Online,0,0,0,161.33,0,0,9,5,3,40.3325,0,2,0.0,0,0.0,0,INN15946
2,0,0,1,Meal Plan 1,0,Room_Type 1,7,Online,0,0,0,92.0,1,0,2,1,1,46.0,0,2,0.0,0,0.0,1,INN15947
2,1,0,4,Meal Plan 2,0,Room_Type 1,91,Offline,0,0,0,127.5,1,0,5,4,4,25.5,1,3,0.0,0,0.0,1,INN15948
2,2,2,2,Meal Plan 1,0,Room_Type 6,190,Online,0,0,0,175.1,1,1,9,6,4,35.019999999999996,1,4,0.4,0,0.0,1,INN15949
2,0,0,2,Meal Plan 1,0,Room_Type 1,122,Offline,0,0,0,85.0,0,1,4,6,2,28.333333333333332,0,2,0.0,0,0.0,0,INN15950
1,0,1,2,Meal Plan 1,0,Room_Type 1,34,Online,0,0,0,169.2,0,0,11,2,3,42.3,0,1,0.25,0,0.0,0,INN15951
2,0,1,3,Meal Plan 1,0,Room_Type 1,18,Online,0,0,0,149.0,2,0,9,2,4,29.8,0,2,0.2,0,0.0,1,INN15952
2,0,2,3,Meal Plan 1,0,Room_Type 4,29,Online,0,0,0,136.32,1,0,5,5,5,22.72,0,2,0.3333333333333333,0,0.0,1,INN15953
2,0,2,3,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,91.05,1,0,11,5,5,15.174999999999999,0,2,0.3333333333333333,0,0.0,1,INN15954
2,0,2,3,Not Selected,0,Room_Type 1,127,Online,0,0,0,55.9,1,0,4,0,5,9.316666666666666,0,2,0.3333333333333333,0,0.0,1,INN15955
2,0,2,2,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,148.28,2,0,10,6,4,29.656,0,2,0.4,0,0.0,1,INN15956
2,0,0,4,Meal Plan 1,0,Room_Type 4,112,Online,0,0,0,97.75,1,1,12,3,4,19.55,0,2,0.0,0,0.0,1,INN15958
2,0,2,1,Meal Plan 1,0,Room_Type 1,16,Online,0,0,0,71.6,2,0,1,2,3,17.9,0,2,0.5,0,0.0,1,INN15959
2,0,0,3,Not Selected,0,Room_Type 1,5,Online,0,0,0,96.0,0,0,9,4,3,24.0,0,2,0.0,0,0.0,0,INN15960
1,0,0,1,Meal Plan 1,1,Room_Type 1,2,Corporate,1,0,4,67.0,1,0,5,4,1,33.5,0,1,0.0,4,0.0,1,INN15961
2,0,0,3,Not Selected,0,Room_Type 1,63,Online,0,0,0,118.33,3,0,11,5,3,29.5825,0,2,0.0,0,0.0,1,INN15962
2,0,2,2,Meal Plan 1,0,Room_Type 1,17,Online,0,0,0,117.04,1,0,10,6,4,23.408,0,2,0.4,0,0.0,1,INN15964
2,0,0,1,Meal Plan 1,0,Room_Type 1,31,Online,0,0,0,111.6,1,1,10,0,1,55.8,0,2,0.0,0,0.0,1,INN15965
2,0,0,3,Meal Plan 1,0,Room_Type 1,8,Online,0,0,0,90.0,2,0,8,6,3,22.5,0,2,0.0,0,0.0,1,INN15966
2,0,0,2,Meal Plan 2,0,Room_Type 4,60,Online,0,0,0,149.77,1,0,9,5,2,49.92333333333334,0,2,0.0,0,0.0,1,INN15969
2,0,0,2,Not Selected,0,Room_Type 1,9,Online,0,0,0,149.0,1,1,9,5,2,49.666666666666664,0,2,0.0,0,0.0,1,INN15975
2,0,0,3,Meal Plan 1,0,Room_Type 4,35,Online,0,0,0,89.3,1,0,2,6,3,22.325,0,2,0.0,0,0.0,1,INN15978
2,0,2,1,Not Selected,0,Room_Type 1,121,Online,0,0,0,91.5,0,0,4,0,3,22.875,0,2,0.5,0,0.0,0,INN15980
2,0,1,2,Meal Plan 1,0,Room_Type 4,6,Online,0,0,0,180.67,1,0,8,2,3,45.1675,0,2,0.25,0,0.0,1,INN15981
3,0,1,3,Meal Plan 1,0,Room_Type 4,148,Online,0,0,0,136.43,1,1,8,2,4,27.286,0,3,0.2,0,0.0,1,INN15982
2,1,1,3,Meal Plan 1,0,Room_Type 1,91,Online,0,0,0,134.1,2,0,8,2,4,26.82,1,3,0.2,0,0.0,1,INN15987
2,0,0,3,Meal Plan 1,0,Room_Type 1,76,Online,0,0,0,72.25,2,0,11,6,3,18.0625,0,2,0.0,0,0.0,1,INN15990
2,0,0,1,Meal Plan 1,0,Room_Type 1,15,Online,0,0,0,95.48,1,0,9,6,1,47.74,0,2,0.0,0,0.0,1,INN15992
2,0,1,1,Meal Plan 1,0,Room_Type 1,32,Online,0,0,0,103.35,1,0,6,2,2,34.449999999999996,0,2,0.3333333333333333,0,0.0,1,INN15993
2,0,2,5,Meal Plan 1,0,Room_Type 1,69,Online,0,0,0,76.5,2,1,7,5,7,9.5625,0,2,0.25,0,0.0,1,INN15994
2,0,1,3,Meal Plan 1,0,Room_Type 1,157,Online,0,0,0,106.2,2,1,3,5,4,21.240000000000002,0,2,0.2,0,0.0,1,INN15998
1,0,0,2,Meal Plan 1,0,Room_Type 4,44,Online,0,0,0,103.95,0,0,3,5,2,34.65,0,1,0.0,0,0.0,0,INN15999
